,scores,names,logfoldchanges,pvals,pvals_adj
95,-8.106772422790527,C15orf48,-0.9321467280387878,5.198196551530736e-16,1.1059704642189092e-13
96,-8.103187561035156,PHLDA2,-1.0905483961105347,5.353770879307263e-16,1.1273275279366066e-13
97,-8.07676887512207,DAP,-1.3933727741241455,6.650557568284022e-16,1.386098350328583e-13
98,-8.062049865722656,TXNRD1,-1.0651189088821411,7.502574538050649e-16,1.547879645855399e-13
99,-8.02374267578125,MEG3,-1.2406593561172485,1.0257123615705637e-15,2.0950174985078765e-13
100,8.017704010009766,GATA2,1.4197888374328613,1.0774014880905792e-15,2.178804494480206e-13
101,-7.981472492218018,CHCHD7,-1.2061927318572998,1.4459778987034642e-15,2.8954998608841427e-13
102,-7.9671311378479,EFHD2,-1.1700098514556885,1.624005966854768e-15,3.220419599321227e-13
103,-7.949581146240234,MFGE8,-1.1234087944030762,1.871428766339515e-15,3.6753781300465956e-13
104,7.947505474090576,HMX2,4.031743049621582,1.9030443550147034e-15,3.701874376302411e-13
105,-7.940334796905518,CTSD,-1.2033475637435913,2.0163626598601115e-15,3.885302578079507e-13
106,-7.885987758636475,DKC1,-1.0190168619155884,3.120573319528728e-15,5.956795331904137e-13
107,-7.8835344314575195,UPF3B,-1.2583903074264526,3.182481427253842e-15,6.018720662190715e-13
108,-7.880892753601074,TMSB4X,-0.6438464522361755,3.2505043603523986e-15,6.090968033045665e-13
109,-7.838622570037842,SAT1,-1.4529714584350586,4.555149207852891e-15,8.407110372009477e-13
110,7.838245391845703,GATA2-AS1,1.0439361333847046,4.568858023466594e-15,8.407110372009477e-13
111,-7.818620204925537,GDI1,-0.990084171295166,5.340557184396542e-15,9.739364329580302e-13
112,-7.746157169342041,CCDC50,-1.0017489194869995,9.471524213720553e-15,1.711998956329578e-12
113,-7.7033209800720215,PHF14,-0.852607011795044,1.3257463104479658e-14,2.375295472885939e-12
114,-7.701056480407715,ALG13,-1.3329157829284668,1.349456206481971e-14,2.3967515667299354e-12
115,-7.686715126037598,MECP2,-1.0537786483764648,1.509608057846716e-14,2.658081429441308e-12
116,-7.670297622680664,PLIN2,-2.4013373851776123,1.715975639288688e-14,2.9956241395274747e-12
117,7.633311748504639,CDKN2C,1.4041411876678467,2.2879910237672772e-14,3.9344730571025395e-12
118,-7.632556915283203,CTNNAL1,-1.0894185304641724,2.3014316839239576e-14,3.9344730571025395e-12
119,-7.631990432739258,HTATSF1,-1.0734933614730835,2.31156311800394e-14,3.9344730571025395e-12
120,-7.620290756225586,XIAP,-1.1031906604766846,2.5310471489476866e-14,4.2724494229137605e-12
121,-7.614818572998047,WBP5,-1.0791524648666382,2.6406241960379725e-14,4.4208810823012776e-12
122,7.590664386749268,IGFBP2,1.7379595041275024,3.18269867836883e-14,5.257762196272039e-12
123,-7.590286731719971,LMNA,-0.8899494409561157,3.1919829245421434e-14,5.257762196272039e-12
124,-7.588399887084961,STAG2,-1.0087641477584839,3.2388051740756034e-14,5.292207654439536e-12
125,-7.571038722991943,TNFRSF21,-2.34454345703125,3.7025134634396834e-14,6.001891864345677e-12
126,-7.541978359222412,ARPC1B,-0.7744255065917969,4.628950004083329e-14,7.44459085302378e-12
127,7.536694526672363,FUOM,0.9724801778793335,4.8203381179863154e-14,7.691828598427383e-12
128,-7.533486366271973,FAM122B,-1.861266851425171,4.9403118916362105e-14,7.822160495090667e-12
129,-7.487631320953369,LAMA4,-3.3427834510803223,7.012777045092044e-14,1.101815162661577e-11
130,-7.464986324310303,SMIM10,-4.149384021759033,8.330812526253213e-14,1.298907220219251e-11
131,-7.453286647796631,CLTB,-0.9825016260147095,9.10430527841389e-14,1.4087532978151796e-11
132,-7.407808780670166,ETS2,-1.5191519260406494,1.2840315812442665e-13,1.9719056426251235e-11
133,-7.3796916007995605,FLNA,-1.4307317733764648,1.5865634254072466e-13,2.418325221189777e-11
134,7.360255241394043,NAP1L1,0.611778736114502,1.835589744209745e-13,2.777179298184003e-11
135,7.349121570587158,GNG4,3.843080520629883,1.9951363736894974e-13,2.9963720906329403e-11
136,-7.342139720916748,RWDD1,-0.717085063457489,2.1020612702771223e-13,3.13391251426352e-11
137,-7.33327054977417,RGS17,-1.844207525253296,2.2460318875557893e-13,3.324289949516449e-11
138,-7.321193218231201,MAP7D3,-0.9108688831329346,2.4577563329635355e-13,3.611487273437425e-11
139,-7.319306373596191,TSPAN15,-1.1569163799285889,2.492563046615726e-13,3.6364714447947284e-11
140,-7.3002471923828125,C16orf52,-1.4916136264801025,2.8724001526696464e-13,4.1609058949133e-11
141,7.298548698425293,YES1,1.5311390161514282,2.908884090261762e-13,4.184081517154682e-11
142,7.227029323577881,MYL12A,0.8204792737960815,4.936733843306707e-13,7.051243968499265e-11
143,-7.22382116317749,TSPAN5,-1.1668869256973267,5.054664247380151e-13,7.169549809218027e-11
144,-7.198912143707275,IL13RA1,-1.221928596496582,6.069477133335934e-13,8.549591065405963e-11
145,-7.1519246101379395,CSF1,-2.773308038711548,8.556949468405362e-13,1.1970937869327365e-10
146,7.149471759796143,CMB9-22P13.1,0.801964282989502,8.711259729487959e-13,1.2103910202366772e-10
147,7.142678260803223,ECH1,0.8139117956161499,9.152975888976515e-13,1.2631725171104412e-10
148,-7.13645076751709,CASP4,-2.2016353607177734,9.57714944119044e-13,1.3128407874920452e-10
149,7.130789756774902,TUBB2A,1.813433051109314,9.979466227319415e-13,1.3588706512866605e-10
150,-7.119656085968018,LHX1,-3.8079700469970703,1.0819665199510369e-12,1.4635209384105913e-10
151,-7.114561080932617,NDUFA4,-0.624248206615448,1.1226952263354545e-12,1.508621710388267e-10
152,-7.084557056427002,BHLHE41,-1.4958133697509766,1.3948980397874912e-12,1.8621432982130397e-10
153,-7.082103729248047,PSMD10,-1.1853246688842773,1.4198221857279571e-12,1.8735093815565044e-10
154,7.081914901733398,PTPRF,1.135664701461792,1.4217574254161968e-12,1.8735093815565044e-10
155,-7.076442718505859,FAM127C,-2.104896068572998,1.47901903439746e-12,1.9364720370235975e-10
156,-7.0696492195129395,UBE2A,-0.9508423209190369,1.5532575955059825e-12,2.0207188782299166e-10
157,-7.065875053405762,FAM3A,-1.2096222639083862,1.5960683791174387e-12,2.0632719394603597e-10
158,-7.019265174865723,RBM3,-0.7311230301856995,2.230383915459741e-12,2.8651315391990697e-10
159,-7.00624418258667,SQSTM1,-0.8163353800773621,2.4480022710206637e-12,3.125027899099816e-10
160,-6.997941493988037,TAGLN2,-0.862589418888092,2.5975081441646225e-12,3.295285953078411e-10
161,6.990204334259033,KCNQ2,1.7147581577301025,2.7448601117523537e-12,3.460726406329742e-10
162,-6.9683146476745605,BZW1,-0.8608077764511108,3.2076027142173252e-12,4.019342664901158e-10
163,6.964163303375244,MEF2C,1.8012598752975464,3.3036167881047657e-12,4.105952402003325e-10
164,6.963596820831299,LINC00467,1.097610354423523,3.3169260530259416e-12,4.105952402003325e-10
165,-6.9618988037109375,C19orf33,-0.7166644334793091,3.3571700899802267e-12,4.130734884810008e-10
166,-6.9609551429748535,WNT7B,-1.368496060371399,3.3797343604732127e-12,4.133597264231459e-10
167,-6.958879470825195,ERGIC1,-0.8604293465614319,3.4299004824160042e-12,4.169983175794458e-10
168,6.943216800689697,GOLIM4,0.8530447483062744,3.832704248728603e-12,4.632129247353948e-10
169,-6.930385112762451,HMGB3,-0.8452408909797668,4.196971573839253e-12,5.042537905627456e-10
170,6.920572280883789,PSTK,1.3466322422027588,4.498229162673804e-12,5.37288483319371e-10
171,6.9050984382629395,DSP,2.0088915824890137,5.016864038206322e-12,5.957526045370008e-10
172,6.885095596313477,FERMT2,1.271926760673523,5.7748717239103545e-12,6.818020517969306e-10
173,-6.8786797523498535,EPHB2,-2.201984167098999,6.040982124163641e-12,7.091210338278297e-10
174,-6.862451076507568,WASF2,-0.7642318606376648,6.768894189442668e-12,7.900266503963801e-10
175,-6.853393077850342,JPX,-0.9955520629882812,7.211850281842408e-12,8.333139452376585e-10
176,-6.853204250335693,NDUFB11,-0.7198458313941956,7.221374213320222e-12,8.333139452376585e-10
177,6.852261066436768,LIMS1,0.9530532956123352,7.26917905290047e-12,8.341178772780454e-10
178,-6.847543239593506,CAST,-0.667941689491272,7.51289389314002e-12,8.57267361828966e-10
179,6.844335556030273,CRIP1,0.871252715587616,7.68317496772227e-12,8.718269373095965e-10
180,-6.833767890930176,S100A16,-1.084777593612671,8.271283443153989e-12,9.333754935161338e-10
181,-6.827352046966553,FAM102A,-1.591782808303833,8.649635420410625e-12,9.6540329760594e-10
182,-6.827352046966553,PPARG,-1.587389349937439,8.649635420410625e-12,9.6540329760594e-10
183,6.823011875152588,ID2,1.0692689418792725,8.915141310998156e-12,9.896291373757465e-10
184,-6.814708709716797,MYOF,-0.8916983008384705,9.445500022836077e-12,1.0428342592779832e-09
185,-6.804895877838135,HINT1,-0.5835007429122925,1.0112228037893536e-11,1.110442245559008e-09
186,-6.7601728439331055,TMEM248,-1.2462266683578491,1.3782720457146477e-11,1.5054121141027635e-09
187,-6.750360012054443,ARHGAP26,-2.5955913066864014,1.4747857455719227e-11,1.6022605773035383e-09
188,-6.746397495269775,SLC25A53,-1.4750761985778809,1.515611721650149e-11,1.6379031436351478e-09
189,6.745076656341553,TCF4,4.585852146148682,1.5294647687158183e-11,1.6441746263695048e-09
190,-6.742623329162598,PHF6,-1.2264245748519897,1.5555216036384302e-11,1.6634308248332426e-09
191,6.738283157348633,CTGF,1.749714970588684,1.6026912078674282e-11,1.7049462458693864e-09
192,-6.73016881942749,DSTN,-0.5547875761985779,1.694664444398075e-11,1.7934466982813826e-09
193,-6.704127311706543,ANGPTL4,-1.7453523874282837,2.0261339717996307e-11,2.1331848646395597e-09
194,-6.702051639556885,TMUB1,-0.9795213937759399,2.0551333233043546e-11,2.1526204168457152e-09
195,6.68903112411499,RBP7,1.7822911739349365,2.2465311683785808e-11,2.338234483119066e-09
196,-6.688465118408203,CD70,-1.3549439907073975,2.2552371758847294e-11,2.338234483119066e-09
197,6.685634136199951,APOC1,1.277736783027649,2.299265079049038e-11,2.371842890887707e-09
198,-6.67525577545166,SLC26A2,-1.3035305738449097,2.468017352934515e-11,2.533128363501883e-09
199,6.674312114715576,DLX2,1.6958569288253784,2.4839464165841624e-11,2.5367302779365762e-09
200,-6.6637444496154785,B3GNT7,-2.732689380645752,2.6693731784997047e-11,2.712534685117237e-09
201,-6.638080596923828,SHFM1,-0.47294291853904724,3.177940223726962e-11,3.213338072753624e-09
202,6.617511749267578,FADS1,1.0701419115066528,3.6529513951435224e-11,3.662098210789989e-09
203,6.61732292175293,PROC,4.870265483856201,3.6576158384389606e-11,3.662098210789989e-09
204,6.6103410720825195,SPHK1,1.068493127822876,3.83435814980358e-11,3.820330010231127e-09
205,6.594489574432373,RP11-357H14.17,0.7895193099975586,4.267209097454859e-11,4.230958534733761e-09
206,-6.579015731811523,COTL1,-0.7301329970359802,4.735720620035855e-11,4.672806457209291e-09
207,-6.576374053955078,ATRX,-0.9117053151130676,4.820589631187763e-11,4.733679962356253e-09
208,-6.566372871398926,EIF4G2,-0.6462175846099854,5.1555689647868426e-11,5.038396942859869e-09
209,6.561466217041016,CKB,0.8246655464172363,5.32812018859192e-11,5.182231183428094e-09
210,-6.558446884155273,ZCCHC9,-0.9816291928291321,5.437100123389012e-11,5.263164455934625e-09
211,6.549955368041992,LTBP2,1.9228769540786743,5.7554296059503246e-11,5.545030646298838e-09
212,-6.5452375411987305,HPRT1,-1.3305156230926514,5.940082838460495e-11,5.696065350965052e-09
213,-6.543539524078369,P3H2,-2.908888816833496,6.007966410371677e-11,5.73423896877764e-09
214,-6.535991191864014,DKK1,-1.1367346048355103,6.318965159813951e-11,6.003016901823254e-09
215,-6.529008865356445,VBP1,-0.9115421175956726,6.620624633750234e-11,6.26047491409021e-09
216,-6.503722667694092,F2R,-1.3434176445007324,7.835634548570175e-11,7.375245882697964e-09
217,-6.49202299118042,POLR2J,-0.5714978575706482,8.469140664314005e-11,7.934963214156585e-09
218,-6.491268157958984,STK17A,-1.142670750617981,8.511688973784704e-11,7.93841311824441e-09
219,6.475416660308838,RGS10,0.7840308547019958,9.455057459461827e-11,8.771266146846716e-09
220,6.474850654602051,MYL9,1.433603286743164,9.490574386551404e-11,8.771266146846716e-09
221,6.467113971710205,APOE,1.2186148166656494,9.989243891306134e-11,9.190554345942693e-09
222,-6.460886478424072,FAM58A,-1.1276395320892334,1.0409136764703075e-10,9.533929077087906e-09
223,-6.456357479095459,CCL2,-3.4327211380004883,1.0725301798863829e-10,9.779655769722933e-09
224,6.453904628753662,SERPINH1,1.1806913614273071,1.0900457712770912e-10,9.895193279259817e-09
225,-6.452206134796143,SMAD3,-0.8650204539299011,1.1023354336726756e-10,9.962478421577167e-09
226,-6.431448459625244,AIFM1,-1.1963380575180054,1.2639360360161072e-10,1.1372640324065635e-08
227,-6.422956943511963,NFE2L3,-1.4046030044555664,1.3365245493726543e-10,1.1973032421463361e-08
228,-6.4218244552612305,MALL,-0.7426502704620361,1.3465057233107014e-10,1.2009772663153309e-08
229,-6.41484260559082,EIF6,-0.8808421492576599,1.409685678691541e-10,1.2518621733597705e-08
230,-6.410690784454346,MT-CO1,-0.47864270210266113,1.4486159797126828e-10,1.2808649950489847e-08
231,6.407860279083252,MFAP2,1.3954938650131226,1.475759717616251e-10,1.2992410444962037e-08
232,6.387291431427002,C12orf57,0.9140000939369202,1.6884958784208066e-10,1.4801514299032179e-08
233,-6.358231067657471,IL6ST,-1.1812232732772827,2.040905187728333e-10,1.781431130741504e-08
234,-6.33256721496582,PDAP1,-0.5927798748016357,2.411155068603737e-10,2.095652862818354e-08
235,-6.3199238777160645,CD63,-0.5902416706085205,2.6169236428560814e-10,2.2648587036159096e-08
236,-6.301241874694824,UPP1,-0.8673155307769775,2.95270031906514e-10,2.5446794943841974e-08
237,6.298222541809082,LIMD2,1.2767366170883179,3.010777901803078e-10,2.5838293548036918e-08
238,-6.288787364959717,C16orf45,-0.924004077911377,3.1995524217384656e-10,2.7262638074745136e-08
239,-6.288598537445068,LINC01420,-0.7003303170204163,3.203443396787678e-10,2.7262638074745136e-08
240,-6.281993865966797,MT-ATP6,-0.6500952243804932,3.3425767373631305e-10,2.8328684589477982e-08
241,-6.280107021331787,CCDC109B,-1.3983209133148193,3.383401263034306e-10,2.8556186279948638e-08
242,-6.278597354888916,CD59,-0.6922072768211365,3.416411026137467e-10,2.8716129715579325e-08
243,-6.251989841461182,IGF2BP3,-1.0037521123886108,4.0525555963646604e-10,3.390779466813492e-08
244,-6.2514238357543945,FUNDC2,-0.9297269582748413,4.0672752478301366e-10,3.390779466813492e-08
245,-6.246894836425781,LSM10,-0.8066067695617676,4.186926357430212e-10,3.476340278476101e-08
246,-6.241233825683594,BNIP3,-0.6816840767860413,4.3413297447305746e-10,3.589945750450283e-08
247,-6.239535331726074,PDZD11,-0.750044047832489,4.388724872344108e-10,3.614504254743081e-08
248,-6.219344139099121,PGRMC1,-1.1241785287857056,4.992379199695571e-10,4.095154423846668e-08
249,-6.215381145477295,AKAP12,-0.8010531663894653,5.120022373114574e-10,4.183058278834607e-08
250,-6.211984634399414,LGALS1,-0.6459896564483643,5.231961251692067e-10,4.257482412980497e-08
251,6.209908485412598,KIF1A,1.0597904920578003,5.301540298037752e-10,4.2969825629929e-08
252,-6.206700801849365,SHC1,-0.7130322456359863,5.410851176962742e-10,4.368246454129012e-08
253,-6.205568313598633,MTDH,-0.5633786916732788,5.449954142041577e-10,4.382492651622016e-08
254,-6.191981792449951,CHCHD3,-0.801361083984375,5.941245698150487e-10,4.7459120028371203e-08
255,-6.191792964935303,HSD17B10,-0.7740308046340942,5.948364615551054e-10,4.7459120028371203e-08
256,-6.186886787414551,ACTN4,-0.5358513593673706,6.136405662459934e-10,4.8768904924414066e-08
257,6.175564289093018,HOXB6,0.8179656267166138,6.592755169816361e-10,5.219264509437952e-08
258,6.168582439422607,LTBP3,1.032238483428955,6.890500602510632e-10,5.433917946188404e-08
259,-6.1657514572143555,CYB5B,-0.9822659492492676,7.014910083204187e-10,5.510751478824828e-08
260,-6.143861770629883,FANK1,-2.239281177520752,8.053888463676122e-10,6.302707734505164e-08
261,6.134426593780518,SRSF5,0.6795836687088013,8.546688275716178e-10,6.662828550820723e-08
262,-6.130463600158691,CTSC,-1.1725693941116333,8.762324796398955e-10,6.804961367545576e-08
263,6.129520416259766,ANKRD12,0.6993139982223511,8.814443714608397e-10,6.819508063290776e-08
264,-6.122726917266846,ITGA2,-0.7243829369544983,9.198728545745292e-10,7.089963416862174e-08
265,-6.113102912902832,ONECUT3,-2.1832520961761475,9.771229679843559e-10,7.50290850416559e-08
266,-6.112159252166748,HEBP2,-0.6217899322509766,9.829192356637824e-10,7.519148085555339e-08
267,-6.104233741760254,SSFA2,-0.902922511100769,1.0329499277575276e-09,7.872388908375932e-08
268,6.092156887054443,UBALD2,1.4084523916244507,1.1139958019867021e-09,8.458499723263342e-08
269,-6.088193893432617,ASPH,-0.7565010190010071,1.1419155308884785e-09,8.638379525332287e-08
270,-6.0844197273254395,JTB,-0.5681749582290649,1.1691393765748619e-09,8.81168699872382e-08
271,-6.071021556854248,CDC25B,-1.0987499952316284,1.2709901715017473e-09,9.544108181221761e-08
272,-6.069511890411377,SBDS,-0.8721287846565247,1.28299465117289e-09,9.598961813262373e-08
273,6.065737724304199,COL1A1,2.7693612575531006,1.3134914538616847e-09,9.791263848585734e-08
274,-6.064794540405273,TSC22D4,-1.1425957679748535,1.3212253841248442e-09,9.813101262090887e-08
275,-6.050075531005859,TACC2,-0.93878173828125,1.4477803805655545e-09,1.0714099374294004e-07
276,-6.041772365570068,SLC9A7,-1.884233832359314,1.5243039422431453e-09,1.1239677985673733e-07
277,-6.03290319442749,AXL,-1.164388656616211,1.6103983678506476e-09,1.1831793763794776e-07
278,-6.021392345428467,POLR2L,-0.6419723629951477,1.7292313258533766e-09,1.2643576488007896e-07
279,-6.02101469039917,KLHL5,-1.1297107934951782,1.733268747438047e-09,1.2643576488007896e-07
280,-6.018561840057373,EML4,-0.701350212097168,1.7597367832448574e-09,1.2790969323052034e-07
281,6.017429351806641,SUN3,4.283653736114502,1.7720852391363599e-09,1.2835050003319201e-07
282,6.000634670257568,RP11-195F19.5,0.9750204682350159,1.965477529545618e-09,1.4185469449105742e-07
